"","Specie.Code","year","session","Location","N","i","tot_net_hours","caps_per_1K_nethours","tot.yrs","year_cent"
"4302","METY",2006,"SEGUNDA","MAIN",11,4302,245.2,44.8613376835237,10,-5
"4303","METY",2007,"SEGUNDA","MAIN",3,4303,233.4,12.853470437018,10,-4
"4304","METY",2008,"SEGUNDA","MAIN",5,4304,320,15.625,10,-3
"4305","METY",2009,"SEGUNDA","MAIN",3,4305,320,9.375,10,-2
"4306","METY",2010,"SEGUNDA","MAIN",7,4306,210,33.3333333333333,10,-1
"4307","METY",2011,"SEGUNDA","MAIN",8,4307,279.5,28.6225402504472,10,0
"4308","METY",2012,"SEGUNDA","MAIN",5,4308,400,12.5,10,1
"4309","METY",2013,"SEGUNDA","MAIN",0,4309,140,0,10,2
"4310","METY",2014,"SEGUNDA","MAIN",11,4310,300,36.6666666666667,10,3
"4311","METY",2015,"SEGUNDA","MAIN",7,4311,242.5,28.8659793814433,10,4
"4312","METY",2016,"SEGUNDA","MAIN",2,4312,190,10.5263157894737,10,5
"4313","METY",2006,"TERCERA","MAIN",5,4313,160,31.25,10,-5
"4314","METY",2007,"TERCERA","MAIN",6,4314,251.6,23.8473767885533,10,-4
"4315","METY",2008,"TERCERA","MAIN",0,4315,320,0,10,-3
"4316","METY",2009,"TERCERA","MAIN",1,4316,302,3.3112582781457,10,-2
"4317","METY",2010,"TERCERA","MAIN",4,4317,180,22.2222222222222,10,-1
"4318","METY",2011,"TERCERA","MAIN",1,4318,290,3.44827586206897,10,0
"4319","METY",2012,"TERCERA","MAIN",1,4319,269,3.71747211895911,10,1
"4320","METY",2013,"TERCERA","MAIN",5,4320,190,26.3157894736842,10,2
"4321","METY",2014,"TERCERA","MAIN",3,4321,310,9.67741935483871,10,3
"4322","METY",2015,"TERCERA","MAIN",3,4322,290,10.3448275862069,10,4
"4323","METY",2016,"TERCERA","MAIN",3,4323,170,17.6470588235294,10,5
"4324","METY",2006,"PRIMERA","MASE",5,4324,300.9,16.6168162180126,10,-5
"4325","METY",2007,"PRIMERA","MASE",5,4325,281.6,17.7556818181818,10,-4
"4326","METY",2008,"PRIMERA","MASE",3,4326,216.5,13.8568129330254,10,-3
"4327","METY",2009,"PRIMERA","MASE",1,4327,210,4.76190476190476,10,-2
"4328","METY",2010,"PRIMERA","MASE",1,4328,228,4.3859649122807,10,-1
"4329","METY",2011,"PRIMERA","MASE",7,4329,320,21.875,10,0
"4330","METY",2012,"PRIMERA","MASE",7,4330,262.5,26.6666666666667,10,1
"4331","METY",2013,"PRIMERA","MASE",3,4331,236,12.7118644067797,10,2
"4332","METY",2014,"PRIMERA","MASE",3,4332,234.5,12.7931769722814,10,3
"4333","METY",2015,"PRIMERA","MASE",2,4333,350,5.71428571428571,10,4
"4334","METY",2016,"PRIMERA","MASE",0,4334,196.5,0,10,5
"4335","METY",2006,"SEGUNDA","MASE",13,4335,288.4,45.0762829403606,10,-5
"4336","METY",2007,"SEGUNDA","MASE",4,4336,293.4,13.6332651670075,10,-4
"4337","METY",2008,"SEGUNDA","MASE",8,4337,300,26.6666666666667,10,-3
"4338","METY",2009,"SEGUNDA","MASE",2,4338,320,6.25,10,-2
"4339","METY",2010,"SEGUNDA","MASE",7,4339,285,24.5614035087719,10,-1
"4340","METY",2011,"SEGUNDA","MASE",5,4340,250,20,10,0
"4341","METY",2012,"SEGUNDA","MASE",8,4341,337.5,23.7037037037037,10,1
"4342","METY",2013,"SEGUNDA","MASE",0,4342,289,0,10,2
"4343","METY",2014,"SEGUNDA","MASE",13,4343,275,47.2727272727273,10,3
"4344","METY",2015,"SEGUNDA","MASE",9,4344,350,25.7142857142857,10,4
"4345","METY",2016,"SEGUNDA","MASE",10,4345,225,44.4444444444444,10,5
"4346","METY",2006,"TERCERA","MASE",4,4346,220,18.1818181818182,10,-5
"4347","METY",2007,"TERCERA","MASE",0,4347,300,0,10,-4
"4348","METY",2008,"TERCERA","MASE",3,4348,320,9.375,10,-3
"4349","METY",2009,"TERCERA","MASE",4,4349,300,13.3333333333333,10,-2
"4350","METY",2010,"TERCERA","MASE",2,4350,196.5,10.1781170483461,10,-1
"4351","METY",2011,"TERCERA","MASE",3,4351,180,16.6666666666667,10,0
"4352","METY",2012,"TERCERA","MASE",7,4352,348,20.1149425287356,10,1
"4353","METY",2013,"TERCERA","MASE",6,4353,350,17.1428571428571,10,2
"4354","METY",2014,"TERCERA","MASE",3,4354,260,11.5384615384615,10,3
"4355","METY",2015,"TERCERA","MASE",5,4355,323.5,15.4559505409583,10,4
"4356","METY",2016,"TERCERA","MASE",7,4356,207.16999817,33.7886762650638,10,5
"4357","MYFU",2006,"PRIMERA","LLAV",0,4357,256.3,0,0,-5
"4358","MYFU",2007,"PRIMERA","LLAV",0,4358,311,0,0,-4
"4359","MYFU",2008,"PRIMERA","LLAV",0,4359,90.75,0,0,-3
"4360","MYFU",2009,"PRIMERA","LLAV",0,4360,242,0,0,-2
"4361","MYFU",2010,"PRIMERA","LLAV",0,4361,248,0,0,-1
"4362","MYFU",2011,"PRIMERA","LLAV",0,4362,266.5,0,0,0
"4363","MYFU",2012,"PRIMERA","LLAV",0,4363,175,0,0,1
"4364","MYFU",2013,"PRIMERA","LLAV",0,4364,241,0,0,2
"4365","MYFU",2014,"PRIMERA","LLAV",0,4365,271.5,0,0,3
"4366","MYFU",2015,"PRIMERA","LLAV",0,4366,296.5,0,0,4
"4367","MYFU",2016,"PRIMERA","LLAV",0,4367,219,0,0,5
"4368","MYFU",2006,"SEGUNDA","LLAV",0,4368,291.6,0,0,-5
"4369","MYFU",2007,"SEGUNDA","LLAV",0,4369,256.6,0,0,-4
"4370","MYFU",2008,"SEGUNDA","LLAV",0,4370,210,0,0,-3
"4371","MYFU",2009,"SEGUNDA","LLAV",0,4371,194,0,0,-2
"4372","MYFU",2010,"SEGUNDA","LLAV",0,4372,241,0,0,-1
"4373","MYFU",2011,"SEGUNDA","LLAV",0,4373,230,0,0,0
"4374","MYFU",2012,"SEGUNDA","LLAV",0,4374,83.5,0,0,1
"4375","MYFU",2013,"SEGUNDA","LLAV",0,4375,252,0,0,2
"4376","MYFU",2014,"SEGUNDA","LLAV",0,4376,229,0,0,3
"4377","MYFU",2015,"SEGUNDA","LLAV",0,4377,255,0,0,4
"4378","MYFU",2016,"SEGUNDA","LLAV",0,4378,110,0,0,5
"4379","MYFU",2006,"TERCERA","LLAV",0,4379,282,0,0,-5
"4380","MYFU",2007,"TERCERA","LLAV",0,4380,320,0,0,-4
"4381","MYFU",2008,"TERCERA","LLAV",0,4381,248.5,0,0,-3
"4382","MYFU",2009,"TERCERA","LLAV",0,4382,265,0,0,-2
"4383","MYFU",2010,"TERCERA","LLAV",0,4383,191,0,0,-1
"4384","MYFU",2011,"TERCERA","LLAV",0,4384,198.5,0,0,0
"4385","MYFU",2012,"TERCERA","LLAV",0,4385,206,0,0,1
"4387","MYFU",2014,"TERCERA","LLAV",0,4387,438,0,0,3
"4388","MYFU",2015,"TERCERA","LLAV",0,4388,300,0,0,4
"4389","MYFU",2016,"TERCERA","LLAV",0,4389,200,0,0,5
"4390","MYFU",2006,"PRIMERA","MAIN",0,4390,326.6,0,0,-5
"4391","MYFU",2007,"PRIMERA","MAIN",0,4391,237.5,0,0,-4
"4392","MYFU",2008,"PRIMERA","MAIN",0,4392,269.5,0,0,-3
"4393","MYFU",2009,"PRIMERA","MAIN",0,4393,180,0,0,-2
"4394","MYFU",2010,"PRIMERA","MAIN",0,4394,284.5,0,0,-1
"4395","MYFU",2011,"PRIMERA","MAIN",0,4395,270,0,0,0
"4396","MYFU",2012,"PRIMERA","MAIN",0,4396,220,0,0,1
"4397","MYFU",2013,"PRIMERA","MAIN",0,4397,237,0,0,2
"4398","MYFU",2014,"PRIMERA","MAIN",0,4398,288.5,0,0,3
"4399","MYFU",2015,"PRIMERA","MAIN",0,4399,195,0,0,4
"4400","MYFU",2016,"PRIMERA","MAIN",0,4400,170,0,0,5
"4401","MYFU",2006,"SEGUNDA","MAIN",0,4401,245.2,0,0,-5
"4402","MYFU",2007,"SEGUNDA","MAIN",0,4402,233.4,0,0,-4
"4403","MYFU",2008,"SEGUNDA","MAIN",0,4403,320,0,0,-3
"4404","MYFU",2009,"SEGUNDA","MAIN",0,4404,320,0,0,-2
"4405","MYFU",2010,"SEGUNDA","MAIN",0,4405,210,0,0,-1
"4406","MYFU",2011,"SEGUNDA","MAIN",0,4406,279.5,0,0,0
"4407","MYFU",2012,"SEGUNDA","MAIN",0,4407,400,0,0,1
"4408","MYFU",2013,"SEGUNDA","MAIN",0,4408,140,0,0,2
"4409","MYFU",2014,"SEGUNDA","MAIN",0,4409,300,0,0,3
"4410","MYFU",2015,"SEGUNDA","MAIN",0,4410,242.5,0,0,4
"4411","MYFU",2016,"SEGUNDA","MAIN",0,4411,190,0,0,5
"4412","MYFU",2006,"TERCERA","MAIN",0,4412,160,0,0,-5
"4413","MYFU",2007,"TERCERA","MAIN",0,4413,251.6,0,0,-4
"4414","MYFU",2008,"TERCERA","MAIN",0,4414,320,0,0,-3
"4415","MYFU",2009,"TERCERA","MAIN",0,4415,302,0,0,-2
"4416","MYFU",2010,"TERCERA","MAIN",0,4416,180,0,0,-1
"4417","MYFU",2011,"TERCERA","MAIN",0,4417,290,0,0,0
"4418","MYFU",2012,"TERCERA","MAIN",0,4418,269,0,0,1
"4419","MYFU",2013,"TERCERA","MAIN",0,4419,190,0,0,2
"4420","MYFU",2014,"TERCERA","MAIN",0,4420,310,0,0,3
"4421","MYFU",2015,"TERCERA","MAIN",0,4421,290,0,0,4
"4422","MYFU",2016,"TERCERA","MAIN",0,4422,170,0,0,5
"4423","MYFU",2006,"PRIMERA","MASE",0,4423,300.9,0,0,-5
"4424","MYFU",2007,"PRIMERA","MASE",0,4424,281.6,0,0,-4
"4425","MYFU",2008,"PRIMERA","MASE",0,4425,216.5,0,0,-3
"4426","MYFU",2009,"PRIMERA","MASE",0,4426,210,0,0,-2
"4427","MYFU",2010,"PRIMERA","MASE",0,4427,228,0,0,-1
"4428","MYFU",2011,"PRIMERA","MASE",0,4428,320,0,0,0
"4429","MYFU",2012,"PRIMERA","MASE",0,4429,262.5,0,0,1
"4430","MYFU",2013,"PRIMERA","MASE",0,4430,236,0,0,2
"4431","MYFU",2014,"PRIMERA","MASE",0,4431,234.5,0,0,3
"4432","MYFU",2015,"PRIMERA","MASE",0,4432,350,0,0,4
"4433","MYFU",2016,"PRIMERA","MASE",0,4433,196.5,0,0,5
"4434","MYFU",2006,"SEGUNDA","MASE",0,4434,288.4,0,2,-5
"4435","MYFU",2007,"SEGUNDA","MASE",0,4435,293.4,0,2,-4
"4436","MYFU",2008,"SEGUNDA","MASE",1,4436,300,3.33333333333333,2,-3
"4437","MYFU",2009,"SEGUNDA","MASE",0,4437,320,0,2,-2
"4438","MYFU",2010,"SEGUNDA","MASE",0,4438,285,0,2,-1
"4439","MYFU",2011,"SEGUNDA","MASE",1,4439,250,4,2,0
"4440","MYFU",2012,"SEGUNDA","MASE",0,4440,337.5,0,2,1
"4441","MYFU",2013,"SEGUNDA","MASE",0,4441,289,0,2,2
"4442","MYFU",2014,"SEGUNDA","MASE",0,4442,275,0,2,3
"4443","MYFU",2015,"SEGUNDA","MASE",0,4443,350,0,2,4
"4444","MYFU",2016,"SEGUNDA","MASE",0,4444,225,0,2,5
"4445","MYFU",2006,"TERCERA","MASE",0,4445,220,0,0,-5
"4446","MYFU",2007,"TERCERA","MASE",0,4446,300,0,0,-4
"4447","MYFU",2008,"TERCERA","MASE",0,4447,320,0,0,-3
"4448","MYFU",2009,"TERCERA","MASE",0,4448,300,0,0,-2
"4449","MYFU",2010,"TERCERA","MASE",0,4449,196.5,0,0,-1
"4450","MYFU",2011,"TERCERA","MASE",0,4450,180,0,0,0
"4451","MYFU",2012,"TERCERA","MASE",0,4451,348,0,0,1
"4452","MYFU",2013,"TERCERA","MASE",0,4452,350,0,0,2
"4453","MYFU",2014,"TERCERA","MASE",0,4453,260,0,0,3
"4454","MYFU",2015,"TERCERA","MASE",0,4454,323.5,0,0,4
"4455","MYFU",2016,"TERCERA","MASE",0,4455,207.16999817,0,0,5
"4456","MYME",2006,"PRIMERA","LLAV",2,4456,256.3,7.80335544284042,9,-5
"4457","MYME",2007,"PRIMERA","LLAV",2,4457,311,6.43086816720257,9,-4
"4458","MYME",2008,"PRIMERA","LLAV",3,4458,90.75,33.0578512396694,9,-3
"4459","MYME",2009,"PRIMERA","LLAV",2,4459,242,8.26446280991736,9,-2
"4460","MYME",2010,"PRIMERA","LLAV",4,4460,248,16.1290322580645,9,-1
"4461","MYME",2011,"PRIMERA","LLAV",1,4461,266.5,3.75234521575985,9,0
"4462","MYME",2012,"PRIMERA","LLAV",0,4462,175,0,9,1
"4463","MYME",2013,"PRIMERA","LLAV",1,4463,241,4.149377593361,9,2
"4464","MYME",2014,"PRIMERA","LLAV",1,4464,271.5,3.68324125230203,9,3
"4465","MYME",2015,"PRIMERA","LLAV",2,4465,296.5,6.74536256323777,9,4
"4466","MYME",2016,"PRIMERA","LLAV",0,4466,219,0,9,5
"4467","MYME",2006,"SEGUNDA","LLAV",4,4467,291.6,13.7174211248285,9,-5
"4468","MYME",2007,"SEGUNDA","LLAV",5,4468,256.6,19.485580670304,9,-4
"4469","MYME",2008,"SEGUNDA","LLAV",4,4469,210,19.0476190476191,9,-3
"4470","MYME",2009,"SEGUNDA","LLAV",2,4470,194,10.3092783505155,9,-2
"4471","MYME",2010,"SEGUNDA","LLAV",1,4471,241,4.149377593361,9,-1
"4472","MYME",2011,"SEGUNDA","LLAV",2,4472,230,8.69565217391304,9,0
"4473","MYME",2012,"SEGUNDA","LLAV",4,4473,83.5,47.9041916167665,9,1
"4474","MYME",2013,"SEGUNDA","LLAV",0,4474,252,0,9,2
"4475","MYME",2014,"SEGUNDA","LLAV",5,4475,229,21.8340611353712,9,3
"4476","MYME",2015,"SEGUNDA","LLAV",0,4476,255,0,9,4
"4477","MYME",2016,"SEGUNDA","LLAV",2,4477,110,18.1818181818182,9,5
"4478","MYME",2006,"TERCERA","LLAV",1,4478,282,3.54609929078014,9,-5
"4479","MYME",2007,"TERCERA","LLAV",4,4479,320,12.5,9,-4
"4480","MYME",2008,"TERCERA","LLAV",0,4480,248.5,0,9,-3
"4481","MYME",2009,"TERCERA","LLAV",4,4481,265,15.0943396226415,9,-2
"4482","MYME",2010,"TERCERA","LLAV",2,4482,191,10.4712041884817,9,-1
"4483","MYME",2011,"TERCERA","LLAV",2,4483,198.5,10.0755667506297,9,0
"4484","MYME",2012,"TERCERA","LLAV",5,4484,206,24.2718446601942,9,1
"4486","MYME",2014,"TERCERA","LLAV",3,4486,438,6.84931506849315,9,3
"4487","MYME",2015,"TERCERA","LLAV",1,4487,300,3.33333333333333,9,4
"4488","MYME",2016,"TERCERA","LLAV",2,4488,200,10,9,5
"4489","MYME",2006,"PRIMERA","MAIN",1,4489,326.6,3.06184935701163,8,-5
"4490","MYME",2007,"PRIMERA","MAIN",0,4490,237.5,0,8,-4
"4491","MYME",2008,"PRIMERA","MAIN",5,4491,269.5,18.5528756957328,8,-3
"4492","MYME",2009,"PRIMERA","MAIN",0,4492,180,0,8,-2
"4493","MYME",2010,"PRIMERA","MAIN",2,4493,284.5,7.0298769771529,8,-1
"4494","MYME",2011,"PRIMERA","MAIN",2,4494,270,7.40740740740741,8,0
"4495","MYME",2012,"PRIMERA","MAIN",1,4495,220,4.54545454545454,8,1
"4496","MYME",2013,"PRIMERA","MAIN",1,4496,237,4.21940928270042,8,2
"4497","MYME",2014,"PRIMERA","MAIN",1,4497,288.5,3.46620450606586,8,3
"4498","MYME",2015,"PRIMERA","MAIN",1,4498,195,5.12820512820513,8,4
"4499","MYME",2016,"PRIMERA","MAIN",0,4499,170,0,8,5
"4500","MYME",2006,"SEGUNDA","MAIN",1,4500,245.2,4.07830342577488,10,-5
"4501","MYME",2007,"SEGUNDA","MAIN",1,4501,233.4,4.28449014567266,10,-4
"4502","MYME",2008,"SEGUNDA","MAIN",1,4502,320,3.125,10,-3
"4503","MYME",2009,"SEGUNDA","MAIN",1,4503,320,3.125,10,-2
"4504","MYME",2010,"SEGUNDA","MAIN",3,4504,210,14.2857142857143,10,-1
"4505","MYME",2011,"SEGUNDA","MAIN",1,4505,279.5,3.5778175313059,10,0
"4506","MYME",2012,"SEGUNDA","MAIN",2,4506,400,5,10,1
"4507","MYME",2013,"SEGUNDA","MAIN",0,4507,140,0,10,2
"4508","MYME",2014,"SEGUNDA","MAIN",1,4508,300,3.33333333333333,10,3
"4509","MYME",2015,"SEGUNDA","MAIN",1,4509,242.5,4.12371134020619,10,4
"4510","MYME",2016,"SEGUNDA","MAIN",3,4510,190,15.7894736842105,10,5
"4511","MYME",2006,"TERCERA","MAIN",2,4511,160,12.5,6,-5
"4512","MYME",2007,"TERCERA","MAIN",0,4512,251.6,0,6,-4
"4513","MYME",2008,"TERCERA","MAIN",3,4513,320,9.375,6,-3
"4514","MYME",2009,"TERCERA","MAIN",2,4514,302,6.62251655629139,6,-2
"4515","MYME",2010,"TERCERA","MAIN",0,4515,180,0,6,-1
"4516","MYME",2011,"TERCERA","MAIN",1,4516,290,3.44827586206897,6,0
"4517","MYME",2012,"TERCERA","MAIN",2,4517,269,7.43494423791822,6,1
"4518","MYME",2013,"TERCERA","MAIN",1,4518,190,5.26315789473684,6,2
"4519","MYME",2014,"TERCERA","MAIN",0,4519,310,0,6,3
"4520","MYME",2015,"TERCERA","MAIN",0,4520,290,0,6,4
"4521","MYME",2016,"TERCERA","MAIN",0,4521,170,0,6,5
"4522","MYME",2006,"PRIMERA","MASE",1,4522,300.9,3.32336324360253,5,-5
"4523","MYME",2007,"PRIMERA","MASE",0,4523,281.6,0,5,-4
"4524","MYME",2008,"PRIMERA","MASE",0,4524,216.5,0,5,-3
"4525","MYME",2009,"PRIMERA","MASE",1,4525,210,4.76190476190476,5,-2
"4526","MYME",2010,"PRIMERA","MASE",1,4526,228,4.3859649122807,5,-1
"4527","MYME",2011,"PRIMERA","MASE",0,4527,320,0,5,0
"4528","MYME",2012,"PRIMERA","MASE",1,4528,262.5,3.80952380952381,5,1
"4529","MYME",2013,"PRIMERA","MASE",1,4529,236,4.23728813559322,5,2
"4530","MYME",2014,"PRIMERA","MASE",0,4530,234.5,0,5,3
"4531","MYME",2015,"PRIMERA","MASE",0,4531,350,0,5,4
"4532","MYME",2016,"PRIMERA","MASE",0,4532,196.5,0,5,5
"4533","MYME",2006,"SEGUNDA","MASE",2,4533,288.4,6.93481276005548,7,-5
"4534","MYME",2007,"SEGUNDA","MASE",0,4534,293.4,0,7,-4
"4535","MYME",2008,"SEGUNDA","MASE",2,4535,300,6.66666666666667,7,-3
"4536","MYME",2009,"SEGUNDA","MASE",1,4536,320,3.125,7,-2
"4537","MYME",2010,"SEGUNDA","MASE",1,4537,285,3.50877192982456,7,-1
"4538","MYME",2011,"SEGUNDA","MASE",1,4538,250,4,7,0
"4539","MYME",2012,"SEGUNDA","MASE",0,4539,337.5,0,7,1
"4540","MYME",2013,"SEGUNDA","MASE",0,4540,289,0,7,2
"4541","MYME",2014,"SEGUNDA","MASE",3,4541,275,10.9090909090909,7,3
"4542","MYME",2015,"SEGUNDA","MASE",4,4542,350,11.4285714285714,7,4
"4543","MYME",2016,"SEGUNDA","MASE",0,4543,225,0,7,5
"4544","MYME",2006,"TERCERA","MASE",0,4544,220,0,5,-5
"4545","MYME",2007,"TERCERA","MASE",1,4545,300,3.33333333333333,5,-4
"4546","MYME",2008,"TERCERA","MASE",0,4546,320,0,5,-3
"4547","MYME",2009,"TERCERA","MASE",0,4547,300,0,5,-2
"4548","MYME",2010,"TERCERA","MASE",2,4548,196.5,10.1781170483461,5,-1
"4549","MYME",2011,"TERCERA","MASE",2,4549,180,11.1111111111111,5,0
"4550","MYME",2012,"TERCERA","MASE",0,4550,348,0,5,1
"4551","MYME",2013,"TERCERA","MASE",1,4551,350,2.85714285714286,5,2
"4552","MYME",2014,"TERCERA","MASE",0,4552,260,0,5,3
"4553","MYME",2015,"TERCERA","MASE",0,4553,323.5,0,5,4
"4554","MYME",2016,"TERCERA","MASE",2,4554,207.16999817,9.65390750430396,5,5
"4555","MYMI",2006,"PRIMERA","LLAV",0,4555,256.3,0,0,-5
"4556","MYMI",2007,"PRIMERA","LLAV",0,4556,311,0,0,-4
"4557","MYMI",2008,"PRIMERA","LLAV",0,4557,90.75,0,0,-3
"4558","MYMI",2009,"PRIMERA","LLAV",0,4558,242,0,0,-2
"4559","MYMI",2010,"PRIMERA","LLAV",0,4559,248,0,0,-1
"4560","MYMI",2011,"PRIMERA","LLAV",0,4560,266.5,0,0,0
"4561","MYMI",2012,"PRIMERA","LLAV",0,4561,175,0,0,1
"4562","MYMI",2013,"PRIMERA","LLAV",0,4562,241,0,0,2
"4563","MYMI",2014,"PRIMERA","LLAV",0,4563,271.5,0,0,3
"4564","MYMI",2015,"PRIMERA","LLAV",0,4564,296.5,0,0,4
"4565","MYMI",2016,"PRIMERA","LLAV",0,4565,219,0,0,5
"4566","MYMI",2006,"SEGUNDA","LLAV",0,4566,291.6,0,1,-5
"4567","MYMI",2007,"SEGUNDA","LLAV",0,4567,256.6,0,1,-4
"4568","MYMI",2008,"SEGUNDA","LLAV",0,4568,210,0,1,-3
"4569","MYMI",2009,"SEGUNDA","LLAV",1,4569,194,5.15463917525773,1,-2
"4570","MYMI",2010,"SEGUNDA","LLAV",0,4570,241,0,1,-1
"4571","MYMI",2011,"SEGUNDA","LLAV",0,4571,230,0,1,0
"4572","MYMI",2012,"SEGUNDA","LLAV",0,4572,83.5,0,1,1
"4573","MYMI",2013,"SEGUNDA","LLAV",0,4573,252,0,1,2
"4574","MYMI",2014,"SEGUNDA","LLAV",0,4574,229,0,1,3
"4575","MYMI",2015,"SEGUNDA","LLAV",0,4575,255,0,1,4
"4576","MYMI",2016,"SEGUNDA","LLAV",0,4576,110,0,1,5
"4577","MYMI",2006,"TERCERA","LLAV",0,4577,282,0,0,-5
"4578","MYMI",2007,"TERCERA","LLAV",0,4578,320,0,0,-4
"4579","MYMI",2008,"TERCERA","LLAV",0,4579,248.5,0,0,-3
"4580","MYMI",2009,"TERCERA","LLAV",0,4580,265,0,0,-2
"4581","MYMI",2010,"TERCERA","LLAV",0,4581,191,0,0,-1
"4582","MYMI",2011,"TERCERA","LLAV",0,4582,198.5,0,0,0
"4583","MYMI",2012,"TERCERA","LLAV",0,4583,206,0,0,1
"4585","MYMI",2014,"TERCERA","LLAV",0,4585,438,0,0,3
"4586","MYMI",2015,"TERCERA","LLAV",0,4586,300,0,0,4
"4587","MYMI",2016,"TERCERA","LLAV",0,4587,200,0,0,5
"4588","MYMI",2006,"PRIMERA","MAIN",0,4588,326.6,0,0,-5
"4589","MYMI",2007,"PRIMERA","MAIN",0,4589,237.5,0,0,-4
"4590","MYMI",2008,"PRIMERA","MAIN",0,4590,269.5,0,0,-3
"4591","MYMI",2009,"PRIMERA","MAIN",0,4591,180,0,0,-2
"4592","MYMI",2010,"PRIMERA","MAIN",0,4592,284.5,0,0,-1
"4593","MYMI",2011,"PRIMERA","MAIN",0,4593,270,0,0,0
"4594","MYMI",2012,"PRIMERA","MAIN",0,4594,220,0,0,1
"4595","MYMI",2013,"PRIMERA","MAIN",0,4595,237,0,0,2
"4596","MYMI",2014,"PRIMERA","MAIN",0,4596,288.5,0,0,3
"4597","MYMI",2015,"PRIMERA","MAIN",0,4597,195,0,0,4
"4598","MYMI",2016,"PRIMERA","MAIN",0,4598,170,0,0,5
"4599","MYMI",2006,"SEGUNDA","MAIN",0,4599,245.2,0,0,-5
"4600","MYMI",2007,"SEGUNDA","MAIN",0,4600,233.4,0,0,-4
"4601","MYMI",2008,"SEGUNDA","MAIN",0,4601,320,0,0,-3
"4602","MYMI",2009,"SEGUNDA","MAIN",0,4602,320,0,0,-2
"4603","MYMI",2010,"SEGUNDA","MAIN",0,4603,210,0,0,-1
"4604","MYMI",2011,"SEGUNDA","MAIN",0,4604,279.5,0,0,0
"4605","MYMI",2012,"SEGUNDA","MAIN",0,4605,400,0,0,1
"4606","MYMI",2013,"SEGUNDA","MAIN",0,4606,140,0,0,2
"4607","MYMI",2014,"SEGUNDA","MAIN",0,4607,300,0,0,3
"4608","MYMI",2015,"SEGUNDA","MAIN",0,4608,242.5,0,0,4
"4609","MYMI",2016,"SEGUNDA","MAIN",0,4609,190,0,0,5
"4610","MYMI",2006,"TERCERA","MAIN",0,4610,160,0,0,-5
"4611","MYMI",2007,"TERCERA","MAIN",0,4611,251.6,0,0,-4
"4612","MYMI",2008,"TERCERA","MAIN",0,4612,320,0,0,-3
"4613","MYMI",2009,"TERCERA","MAIN",0,4613,302,0,0,-2
"4614","MYMI",2010,"TERCERA","MAIN",0,4614,180,0,0,-1
"4615","MYMI",2011,"TERCERA","MAIN",0,4615,290,0,0,0
"4616","MYMI",2012,"TERCERA","MAIN",0,4616,269,0,0,1
"4617","MYMI",2013,"TERCERA","MAIN",0,4617,190,0,0,2
"4618","MYMI",2014,"TERCERA","MAIN",0,4618,310,0,0,3
"4619","MYMI",2015,"TERCERA","MAIN",0,4619,290,0,0,4
"4620","MYMI",2016,"TERCERA","MAIN",0,4620,170,0,0,5
"4621","MYMI",2006,"PRIMERA","MASE",0,4621,300.9,0,0,-5
"4622","MYMI",2007,"PRIMERA","MASE",0,4622,281.6,0,0,-4
"4623","MYMI",2008,"PRIMERA","MASE",0,4623,216.5,0,0,-3
"4624","MYMI",2009,"PRIMERA","MASE",0,4624,210,0,0,-2
"4625","MYMI",2010,"PRIMERA","MASE",0,4625,228,0,0,-1
"4626","MYMI",2011,"PRIMERA","MASE",0,4626,320,0,0,0
"4627","MYMI",2012,"PRIMERA","MASE",0,4627,262.5,0,0,1
"4628","MYMI",2013,"PRIMERA","MASE",0,4628,236,0,0,2
"4629","MYMI",2014,"PRIMERA","MASE",0,4629,234.5,0,0,3
"4630","MYMI",2015,"PRIMERA","MASE",0,4630,350,0,0,4
"4631","MYMI",2016,"PRIMERA","MASE",0,4631,196.5,0,0,5
"4632","MYMI",2006,"SEGUNDA","MASE",0,4632,288.4,0,0,-5
"4633","MYMI",2007,"SEGUNDA","MASE",0,4633,293.4,0,0,-4
"4634","MYMI",2008,"SEGUNDA","MASE",0,4634,300,0,0,-3
"4635","MYMI",2009,"SEGUNDA","MASE",0,4635,320,0,0,-2
"4636","MYMI",2010,"SEGUNDA","MASE",0,4636,285,0,0,-1
"4637","MYMI",2011,"SEGUNDA","MASE",0,4637,250,0,0,0
"4638","MYMI",2012,"SEGUNDA","MASE",0,4638,337.5,0,0,1
"4639","MYMI",2013,"SEGUNDA","MASE",0,4639,289,0,0,2
"4640","MYMI",2014,"SEGUNDA","MASE",0,4640,275,0,0,3
"4641","MYMI",2015,"SEGUNDA","MASE",0,4641,350,0,0,4
"4642","MYMI",2016,"SEGUNDA","MASE",0,4642,225,0,0,5
"4643","MYMI",2006,"TERCERA","MASE",0,4643,220,0,0,-5
"4644","MYMI",2007,"TERCERA","MASE",0,4644,300,0,0,-4
"4645","MYMI",2008,"TERCERA","MASE",0,4645,320,0,0,-3
"4646","MYMI",2009,"TERCERA","MASE",0,4646,300,0,0,-2
"4647","MYMI",2010,"TERCERA","MASE",0,4647,196.5,0,0,-1
"4648","MYMI",2011,"TERCERA","MASE",0,4648,180,0,0,0
"4649","MYMI",2012,"TERCERA","MASE",0,4649,348,0,0,1
"4650","MYMI",2013,"TERCERA","MASE",0,4650,350,0,0,2
"4651","MYMI",2014,"TERCERA","MASE",0,4651,260,0,0,3
"4652","MYMI",2015,"TERCERA","MASE",0,4652,323.5,0,0,4
